ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code
guja1252,Gujarati,Eurasia,22.687,71.0962,guja1252,guj
sind1272,Sindhi,Eurasia,26.0,69.0,sind1272,snd
paha1251,Pahari,Eurasia,33.6424,73.8071,paha1251,phr
sada1242,Nagpuri,,,,sada1242,
wagd1238,Wagdi,Eurasia,23.6888,73.9022,wagd1238,wbr
west2380,Bajjika,Eurasia,,,west2380,
sans1269,Sanskrit,Eurasia,20.0,77.0,sans1269,san
panc1246,Panchparganiya,Eurasia,23.447,85.7966,panc1246,tdb
sylh1242,Sylheti,Eurasia,24.83724,92.25347,sylh1242,syl
urdu1245,Urdu,Eurasia,25.0,67.0,urdu1245,urd
halb1244,Halbi,Eurasia,20.3081,81.3742,halb1244,hlb
maga1260,Khortha,Eurasia,25.0915,85.3335,maga1260,mag
rajb1243,Rajbongshi,Eurasia,26.521945,88.038582,rajb1243,rjs
kham1290,TaiKhamti,Eurasia,27.6653,97.0359,kham1290,kht
chok1243,Chakesang Chokri,Eurasia,25.5636,94.2887,chok1243,nri
khez1235,Chakesang Kheza,Eurasia,25.7078,94.3114,khez1235,nkh
khia1236,Khiamniungan,Eurasia,26.20076,95.016799,khia1236,kix
kony1248,Konyak,Eurasia,26.6823,95.0598,kony1248,nbe
phom1236,Phom,Eurasia,26.4715,94.7476,phom1236,nph
poch1243,Pochuri,Eurasia,25.4478,94.1119,poch1243,npo
sout2732,Rengma,Eurasia,26.1178,94.6853,sout2732,nre
sang1321,Sangtam,Eurasia,25.8581,94.6279,sang1321,nsa
sumi1235,Sumi,Eurasia,25.9996,94.4235,sumi1235,nsm
yimc1240,Yimkhiung,Eurasia,25.7675,94.8087,yimc1240,yim
zeme1240,Zeme,Eurasia,25.3499,93.6463,zeme1240,nzm
nyis1236,Agam Nyishi,Eurasia,27.278263,93.675529,nyis1236,njz
apat1240,Apatani,Eurasia,27.1933,93.7284,apat1240,apt
galo1242,Galo,Eurasia,27.9805586,94.6884956,galo1242,adl
noct1238,Hawa Nocte,Eurasia,27.152,95.3903,noct1238,njb
idum1241,Idu Mishmi,Eurasia,29.4473,95.6472,idum1241,clk
miju1243,Kaman Mishmi,Eurasia,28.4732,97.0444,miju1243,mxj
koro1316,Koro aka,Eurasia,27.214804,92.633011,koro1316,jkr
pada1257,Padam Adi,Eurasia,28.2463,95.3668,pada1257,
diga1241,Taraon Mishmi,Eurasia,28.4993,96.8803,diga1241,mhu
tikh1243,Tikhak Tangsa,Eurasia,27.381782,96.024393,tikh1243,
tsha1245,Tshangla,Eurasia,27.3694,91.7741,tsha1245,tsj
wanc1238,Upper Wancho,Eurasia,26.8873,95.3203,wanc1238,nnp
bant1281,Bantawa,Eurasia,27.12147,87.04738,bant1281,bap
bahi1252,Bayung,Eurasia,27.3323,86.3949,bahi1252,bhj
caml1239,Camling,Eurasia,27.3371,86.7612,caml1239,rab
dumi1241,Dumi,Eurasia,27.45849,86.75699,dumi1241,dus
koii1238,Koyee,Eurasia,27.1941,86.8531,koii1238,kkt
kulu1253,Kulung,Eurasia,27.1606,87.5717,kulu1253,kle
nach1240,Nachering,Eurasia,27.4202,86.7001,nach1240,ncd
puma1239,Puma,Eurasia,27.0774,86.838,puma1239,pum
samp1249,Sampang,Eurasia,27.2999,87.0019,samp1249,rav
thul1246,Thulung,Eurasia,27.5389,87.6063,thul1246,tdh
wamb1257,Wambule,Eurasia,27.14808,86.47646,wamb1257,wme
yakk1236,Yakkha,Eurasia,27.3714,87.9306,yakk1236,ybh
sunw1242,Sunwar,Eurasia,27.5201,86.2476,sunw1242,suz
jeru1240,Jerung,Eurasia,27.1741,86.2547,jeru1240,jee
khal1275,Khaling,Eurasia,27.3912,87.5053,khal1275,klr
yamp1242,Yamphu,Eurasia,27.6322,87.0441,yamp1242,ybi
phan1256,Phangduwali,Eurasia,27.15945,87.35371,phan1256,phw
muga1241,Mugali,Eurasia,,,muga1241,
mewa1252,Mewahang,,,,mewa1252,
nort2727,Lohorung,Eurasia,27.5102,87.2157,nort2727,lbr
chhu1238,Chhulung,Eurasia,26.9107,87.2133,chhu1238,cur
dung1252,Dungmali,Eurasia,26.9813,87.3328,dung1252,raa
chhi1245,Chintang,Eurasia,26.961,87.1899,chhi1245,ctn
athp1241,Athpariya,Eurasia,26.8794,87.3296,athp1241,aph
belh1239,Belhare,Eurasia,26.9972,87.2783,belh1239,byw
limb1266,Limbu,Eurasia,27.2703,87.8859,limb1266,lif
